SMILEScsa,VoltageCSA
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c(F)c2F)c1c(c23)cc(F)cc3F,2.968678301
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)c(F)c3c2cc(F)cc3,3.004042236
CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c(c(F)c2F)c1c(c23)ccc(F)c3F,3.032581553
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c(F)c2F)c1c(c23)ccc(F)c3F,2.955442676
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)c(F)c3c2ccc(F)c3,2.996183584
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c(F)c2F)c1c(c23)cccc3F,3.022448027
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1c(F)cc(c23)c(F)c(F)c(F)c3F,2.985429639
CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc3cc(F)c(F)c2F,3.015830215
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc3cc(F)c(F)c2F,2.950686123
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1c(F)cc(c23)c(F)cc(F)c3F,3.054709863
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc2c(F)cc(F)c3F,2.981500313
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc3ccc(F)c2F,3.020793574
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1c(F)cc(c23)c(F)c(F)cc3F,3.040853818
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc2c(F)c(F)cc3F,2.978191406
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc2cc(F)cc3F,3.012107695
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc2c(F)ccc3F,3.045403564
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc(c12)c3c(cc2F)c(F)c(F)c(F)c3,3.040647012
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)cc3c2cc(F)c(F)c3F,2.956890322
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)cc3c2cc(F)c(F)c3,2.976950566
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)cc3c2cc(F)cc3F,3.017898281
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)cc3c2ccc(F)c3F,3.00259459
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1cc(F)c(c23)c(F)c(F)c(F)c3F,3.002801396
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1cc(F)c(c23)cc(F)c(F)c3F,3.040026592
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)cc(F)c2cc(F)c(F)c3F,2.966817041
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1cc(F)c(c23)c(F)cc(F)c3F,3.061741289
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(F)c2c1cc(F)c(c23)c(F)cc(F)c3F,2.990806611
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)cc(F)c2ccc(F)c3F,3.029893066
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1cc(F)c(c23)c(F)c(F)cc3F,3.049746504
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(F)c2c1cc(F)c(c23)c(F)c(F)cc3F,2.978398213
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)cc(F)c2cc(F)cc3F,3.013555342
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=C(F)c2c1cc(F)c(c23)c(F)ccc3F,3.038785752
CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c(cc2F)c1c(c23)cc(F)c(F)c3F,3.061534482
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(cc2F)c1c(c23)cc(F)c(F)c3F,2.962474102
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c2cc(F)c(c3c12)cc(F)c(F)c3,2.998665264
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(cc2F)c1c(c23)cc(F)cc3F,3.020793574
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(cc2F)c1c(c23)ccc(F)c3F,3.007971562
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1ccc(c23)c(F)c(F)c(F)c3F,3.044783144
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2c(F)c(F)c(F)c3F,2.975916533
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)ccc3cc(F)c(F)c2F,3.002387783
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2c(F)cc(F)c3F,3.033408779
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2c(F)c(F)cc3F,3.022448027
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c2ccc(c3c12)c(F)c(F)c(F)c3,3.008385176
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1c(F)c(F)c(c23)ccc(F)c3F,2.960612842
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1c(F)c(F)c(c23)cc(F)cc3F,2.947997637
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1c(F)c(F)c(c23)c(F)ccc3F,2.9717804
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1c(F)c(F)c(c23)cccc3F,3.007764756
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)c(F)c2cccc3F,2.95151335
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c3c(c(F)c2F)cc(F)c(F)c3,2.961233262
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c(F)c2F)c1c(c23)cc(F)cc3F,2.988324932
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc(c12)c3c(c(F)c2F)ccc(F)c3,3.007144336
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)c(F)c3c2cc(F)cc3,2.930625879
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c(F)c2F)c1c(c23)ccc(F)c3F,2.9748825
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc(c12)c3c(c(F)c2F)cc(F)cc3,2.999906104
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)c(F)c3c2ccc(F)c3,2.918837901
CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c(c(F)c2F)c1c(c23)cccc3F,3.039406172
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c(F)c2F)c1c(c23)cccc3F,2.947584024
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)c(F)c3c2cccc3,2.984395606
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc3cc(F)c(F)c2F,2.940345791
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1c(F)cc(c23)c(F)cc(F)c3F,2.975916533
CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc3ccc(F)c2F,3.011073662
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc3ccc(F)c2F,2.939725371
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1c(F)cc(c23)c(F)c(F)cc3F,2.957097129
CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc2cc(F)cc3F,3.00321501
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc2cc(F)cc3F,2.934555205
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1c(F)cc(c23)c(F)ccc3F,3.031961133
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc2c(F)ccc3F,2.967437461
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc2cccc3F,3.003008203
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c3c(cc2F)c(F)c(F)c(F)c3,2.978191406
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc(c12)c3c(cc2F)cc(F)c(F)c3,2.990392998
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(F)c(c12)c3c(cc2F)cc(F)c(F)c3,2.906843116
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc(c12)c3c(cc2F)c(F)cc(F)c3,3.021620801
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)cc3c2cc(F)cc3F,2.948204444
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)cc3c2cc(F)cc3,2.971366787
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc(c12)c3c(cc2F)c(F)c(F)cc3,3.007351143
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)cc3c2ccc(F)c3F,2.932073526
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)cc3c2ccc(F)c3,2.958544776
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)cc3c2cccc3F,2.99825165
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1cc(F)c(c23)cc(F)c(F)c3F,2.97240082
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1cc(F)c(c23)c(F)cc(F)c3F,2.993081484
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1cc(F)c(c23)ccc(F)c3F,3.030720293
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)cc(F)c2ccc(F)c3F,2.959785615
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1cc(F)c(c23)c(F)c(F)cc3F,2.979432246
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1cc(F)c(c23)cc(F)cc3F,3.020379961
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)cc(F)c2cc(F)cc3F,2.94779083
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1cc(F)c(c23)c(F)ccc3F,3.040026592
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(F)c2c1cc(F)c(c23)c(F)ccc3F,2.969091914
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)cc(F)c2cccc3F,3.005903496
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(cc2F)c1c(c23)cc(F)c(F)c3F,2.985843252
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1cc(F)c(c23)cc(F)c(F)c3,3.024309287
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c2cc(F)c(c3c12)cc(F)c(F)c3,2.932073526
CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c(cc2F)c1c(c23)cc(F)cc3F,3.053262217
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(cc2F)c1c(c23)cc(F)cc3F,2.95275419
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c2cc(F)c(c3c12)ccc(F)c3,2.97612334
CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c(cc2F)c1c(c23)ccc(F)c3F,3.032995166
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(cc2F)c1c(c23)ccc(F)c3F,2.943241084
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c2cc(F)c(c3c12)cc(F)cc3,2.97736418
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(cc2F)c1c(c23)cccc3F,3.004042236
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1ccc(c23)c(F)c(F)c(F)c3F,2.97550292
CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c(c1c23)ccc3cc(F)c(F)c2F,2.975916533
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)ccc3cc(F)c(F)c2F,2.931246299
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1ccc(c23)c(F)cc(F)c3F,3.033615586
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2c(F)cc(F)c3F,2.963508135
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)ccc3ccc(F)c2F,2.992047451
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1ccc(c23)c(F)c(F)cc3F,3.027411387
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2c(F)c(F)cc3F,2.954615449
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2cc(F)cc3F,2.982534346
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2c(F)ccc3F,3.012521309
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1ccc(c23)c(F)c(F)c(F)c3,3.037131299
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c2ccc(c3c12)c(F)c(F)c(F)c3,2.937243692
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c2ccc(c3c12)cc(F)c(F)c3,2.956890322
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c2ccc(c3c12)c(F)cc(F)c3,2.996597197
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c2ccc(c3c12)c(F)c(F)cc3,2.978398213
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1c(F)c(F)c(c23)cccc3F,2.939932178
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c3c(c(F)c2F)ccc(F)c3,2.956476709
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c3c(c(F)c2F)cc(F)cc3,2.934762012
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c(F)c2F)c1c(c23)cccc3F,2.963094522
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc(c12)c3c(c(F)c2F)cccc3,2.992874678
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)c(F)c3c2cccc3,2.912633701
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc3ccc(F)c2F,2.933314365
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc2cc(F)cc3F,2.924628487
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1c(F)cc(c23)c(F)ccc3F,2.949858897
CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc2cccc3F,2.991427031
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc2cccc3F,2.924214873
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c3c(cc2F)cc(F)c(F)c3,2.933107559
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c3c(cc2F)c(F)cc(F)c3,2.97364166
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc(c12)c3c(cc2F)ccc(F)c3,2.981913926
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)cc3c2cc(F)cc3,2.89733001
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c3c(cc2F)c(F)c(F)cc3,2.954201836
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc(c12)c3c(cc2F)cc(F)cc3,2.964542168
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)cc3c2ccc(F)c3,2.889471358
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc(c12)c3c(cc2F)c(F)ccc3,3.011487275
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)cc3c2cccc3F,2.928351006
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)cc3c2cccc3,2.95275419
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1cc(F)c(c23)ccc(F)c3F,2.966817041
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1cc(F)c(c23)cc(F)cc3F,2.946756797
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1cc(F)c(c23)c(F)ccc3F,2.969712334
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1cc(F)c(c23)cccc3F,3.013555342
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)cc(F)c2cccc3F,2.939104951
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1cc(F)c(c23)cc(F)c(F)c3,2.94841125
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(cc2F)c1c(c23)cc(F)cc3F,2.977570986
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1cc(F)c(c23)ccc(F)c3,3.022654834
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c2cc(F)c(c3c12)ccc(F)c3,2.921112774
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(cc2F)c1c(c23)ccc(F)c3F,2.956683516
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1cc(F)c(c23)cc(F)cc3,3.005696689
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c2cc(F)c(c3c12)cc(F)cc3,2.907877149
CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c(cc2F)c1c(c23)cccc3F,3.029893066
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(cc2F)c1c(c23)cccc3F,2.930419072
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c2cc(F)c(c3c12)cccc3,2.971366787
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c1c23)ccc3cc(F)c(F)c2F,2.935589238
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1ccc(c23)c(F)cc(F)c3F,2.966817041
CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c(c1c23)ccc3ccc(F)c2F,2.97736418
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)ccc3ccc(F)c2F,2.922353614
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1ccc(c23)c(F)c(F)cc3F,2.954822256
CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2cc(F)cc3F,2.986877285
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2cc(F)cc3F,2.912220088
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1ccc(c23)c(F)ccc3F,3.012107695
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2c(F)ccc3F,2.942000244
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2cccc3F,2.97302124
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1ccc(c23)c(F)c(F)c(F)c3,2.962887715
CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2cc(F)c(F)c3,2.993701904
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c2ccc(c3c12)cc(F)c(F)c3,2.89546875
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1ccc(c23)c(F)cc(F)c3,3.030099873
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c2ccc(c3c12)c(F)cc(F)c3,2.931453106
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c2ccc(c3c12)ccc(F)c3,2.947997637
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1ccc(c23)c(F)c(F)cc3,3.014796182
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c2ccc(c3c12)c(F)c(F)cc3,2.915322188
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c2ccc(c3c12)cc(F)cc3,2.955649483
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c2ccc(c3c12)c(F)ccc3,2.973434854
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c3c(c(F)c2F)cccc3,2.930212266
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc2cccc3F,2.918217481
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c3c(cc2F)ccc(F)c3,2.927110166
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c3c(cc2F)cc(F)cc3,2.910565635
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c3c(cc2F)c(F)ccc3,2.950686123
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc(c12)c3c(cc2F)cccc3,2.962680908
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c12)c(F)cc3c2cccc3,2.885128418
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1cc(F)c(c23)cccc3F,2.941379824
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1cc(F)c(c23)ccc(F)c3,2.946963604
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1cc(F)c(c23)cc(F)cc3,2.928144199
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(cc2F)c1c(c23)cccc3F,2.954408643
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1cc(F)c(c23)cccc3,2.99887207
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c2cc(F)c(c3c12)cccc3,2.89981169
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c1c23)ccc3ccc(F)c2F,2.928971426
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2cc(F)cc3F,2.916976641
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1ccc(c23)c(F)ccc3F,2.946136377
CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2cccc3F,2.979639053
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2cccc3F,2.904361436
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2cc(F)c(F)c3,2.918217481
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1ccc(c23)c(F)cc(F)c3,2.957924356
CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2ccc(F)c3,2.989772578
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c2ccc(c3c12)ccc(F)c3,2.883680772
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1ccc(c23)c(F)c(F)cc3,2.938691338
CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2cc(F)cc3,2.975089307
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c2ccc(c3c12)cc(F)cc3,2.876856153
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc2c1ccc(c23)c(F)ccc3,3.009419209
CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c2ccc(c3c12)c(F)ccc3,2.908290762
CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c2ccc(c3c12)cccc3,2.936002852
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c3c(cc2F)cccc3,2.907877149
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1cc(F)c(c23)cccc3,2.928764619
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2cccc3F,2.912220088
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2ccc(F)c3,2.913460928
CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2cc(F)cc3,2.898157237
CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1ccc(c23)c(F)ccc3,2.934968819
