Voltage,SMILES,smiles,Voltage_Binned
3.3,O=CC1=CC=CC=C1N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52,O=Cc1ccccc1N1c2ccccc2N(c2ccccc2)c2ccccc21,medium
2.153656886,c1cc(N)cc(c1c23)C(=O)C(=O)c2cc(N)cc3,Nc1ccc2c(c1)C(=O)C(=O)c1cc(N)ccc1-2,low
2.349439644,COc(cc1)cc(c2)c1cc(c23)C(=O)C=CC3=O,COc1ccc2cc3c(cc2c1)C(=O)C=CC3=O,low
2.344267301,COC(C1=O)=C(OC)C(=O)C=C1OC,COC1=CC(=O)C(OC)=C(OC)C1=O,low
2.363232558,O=C1C(N)=C(N)C=CC1=O,NC1=C(N)C(=O)C(=O)C=C1,low
2.6,O=NC1=C(N=O)C2=C(C=CC=C2)C3=C1C=CC=C3,O=Nc1c(N=O)c2ccccc2c2ccccc12,low
1.08,O=C(O[Na])C1=CC=C(/C=N/C2=CC=C(C=C2)/N=C/C3=CC=C(C(O[Na])=O)C=C3)C=C1,O=C(O[Na])c1ccc(/C=N/c2ccc(/N=C/c3ccc(C(=O)O[Na])cc3)cc2)cc1,very low
0.6,O=C1C2=NC3=CC(C)=C(C)C=C3N=C2C(NC)=C1NC,CNC1=C(NC)c2nc3cc(C)c(C)cc3nc2C1=O,very low
2.3,O=C1N(C(C2=C3C1=CC=C(C3=C(C=C2)C4=O)C(N4[Li])=O)=O)[Li],[Li]N1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N([Li])C3=O,low
2.9250421,CS(=O)(=O)\N=C\1C(Cl)=CC(=N/S(=O)(=O)C)\c2cc(Cl)c(c3c12)cc(Cl)c(Cl)c3,CS(=O)(=O)/N=C1\C(Cl)=C/C(=N\S(C)(=O)=O)c2cc(Cl)c3cc(Cl)c(Cl)cc3c21,medium
3.2,COC(OC)(C(N=O)=C(N=O)C1(OC)OC)C(N=O)=C1N=O,COC1(OC)C(N=O)=C(N=O)C(OC)(OC)C(N=O)=C1N=O,medium
2.34,O=C1C(O)=C(C2=C(O)C(=O)C3=C(C=CC=C3)C2=O)C(=O)C2=C1C=CC=C2,O=C1C(O)=C(C2=C(O)C(=O)c3ccccc3C2=O)C(=O)c2ccccc21,low
2.448145988,Cc1cc(C)cc(c2C)c1cc(c23)C(=N\S(=O)(=O)C)\C(C)=CC\3=N/S(=O)(=O)C,CC1=C/C(=N\S(C)(=O)=O)c2c(cc3c(C)cc(C)cc3c2C)/C1=N/S(C)(=O)=O,low
2.0,C1=CC=C(SSSSSSC2=CC=CC=C2)C=C1,c1ccc(SSSSSSc2ccccc2)cc1,low
2.737675284,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(C)c2ccc(c3c12)cccc3,CC1=CC(=N\S(C)(=O)=O)/C(=N\S(C)(=O)=O)c2c1ccc1ccccc21,medium
2.366457365,Cc1c(C)c(C)c(C)c(c12)c(C)c3c(c2C)C(=N\S(=O)(=O)C)\C(C)=CC\3=N/S(=O)(=O)C,CC1=C/C(=N\S(C)(=O)=O)c2c(c(C)c3c(C)c(C)c(C)c(C)c3c2C)/C1=N/S(C)(=O)=O,low
3.335,CC1=C(Cl)C(=O)C(=O)C2=C1N=C(C=O)N=NS2,Cc1c(Cl)c(=O)c(=O)c2snnc(C=O)nc1=2,medium
2.0,C1=CC2=C(C=C1)N=C1C(=N2)C2=NC3=C(C=CC=C3)N=C2C2=NC3=C(C=CC=C3)N=C12,c1ccc2nc3c(nc2c1)c1nc2ccccc2nc1c1nc2ccccc2nc31,low
1.66,O=C1C=C(C(C=C1O[Na])=O)O[Na],O=C1C=C(O[Na])C(=O)C=C1O[Na],very low
1.0,OC(C1C(C(C(C(C1C(O)O)C(O)O)C(O)O)C(O)O)C(O)O)O,OC(O)C1C(C(O)O)C(C(O)O)C(C(O)O)C(C(O)O)C1C(O)O,very low
2.9,O=C1C(C=CC=C2)=C2C(C(N)=C1N)=O,NC1=C(N)C(=O)c2ccccc2C1=O,medium
2.430089879,O=C1C(=O)C=Cc(c12)cc3c(c2)cccc3,O=C1C=Cc2cc3ccccc3cc2C1=O,low
3.030464794,O=c1ccc(=O)c(cc2Cl)c1c(c2c34)cc(Cl)c3c(=O)ccc4=O,O=c1ccc(=O)c2c1cc(Cl)c1c2cc(Cl)c2c(=O)ccc(=O)c21,medium
3.6,O=C(C(C)(CC(C)(C(OCC)=O)C)Br)OC1CC(C)(N(C(C)(C1)C)[O])C,CCOC(=O)C(C)(C)CC(C)(Br)C(=O)OC1CC(C)(C)N([O])C(C)(C)C1,high
3.65,CCC(COCC1=CC(C)(C)N([O])C1(C)C)OC,CCC(COCC1=CC(C)(C)N([O])C1(C)C)OC,high
2.27,O=C(N1C2=CC=C(C(C(C=C(C)C=C3)=C3C4=O)=O)C4=C2)C5=CC6=C(C=C5C1=O)C(N(C)C6=O)=O,Cc1ccc2c(c1)C(=O)c1ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc1C2=O,low
2.3,OC1=C2C(C=CC=C2)=C(O)C3=C1C=CC=C3,Oc1c2ccccc2c(O)c2ccccc12,low
2.5,COC1=C(O[Li])C(O[Li])=C(OC)C(O[Li])=C1O[Li],[Li]Oc1c(O[Li])c(OC)c(O[Li])c(O[Li])c1OC,low
2.43,CN1C(C2=CC=C3C4=C(Br)C=C5C6=C(C(N(C5=O)C)=O)C=CC(C7=C3C2=C(C1=O)C=C7Br)=C46)=O,CN1C(=O)c2ccc3c4c(Br)cc5c6c(ccc(c7c(Br)cc(c2c37)C1=O)c64)C(=O)N(C)C5=O,low
2.203081496,O=C1C=CC(=O)c(c12)cc3c(c2)cc(N)c(c3)N,Nc1cc2cc3c(cc2cc1N)C(=O)C=CC3=O,low
2.734573184,CS(=O)(=O)/N=C(\C1N)/C(=N\S(=O)(=O)C)C=c(c2N)c=1c(N)c(c23)cccc3N,CS(=O)(=O)/N=C1/C=c2c(N)c3c(N)cccc3c(N)c2=C(N)/C1=N\S(C)(=O)=O,medium
3.1002,CC1=NC(=O)C(=O)C=C2OC(=NS2)C(=O)C1=O,CC1=NC(=O)C(=O)C=C2OC(=NS2)C(=O)C1=O,medium
3.006,CC1=NC(=O)C(=O)C(=O)C2=CC(=O)C(=O)C=C12,Cc1nc(=O)c(=O)c(=O)c2cc(=O)c(=O)cc1-2,medium
2.163786858,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc(c12)c(N)c3c(c2N)cc(N)c(c3)N,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C(N)=Cc2c\1c(N)c1cc(N)c(N)cc1c2N,low
3.3,N#CC1=C(O)C(Cl)=C(Cl)C(O)=C1C#N,N#Cc1c(O)c(Cl)c(Cl)c(O)c1C#N,medium
1.55,O=C(O)C1=CC=C(NNC2=CC=C(C=C2)C(O)=O)C=C1,O=C(O)c1ccc(NNc2ccc(C(=O)O)cc2)cc1,very low
2.908244246,CC=1C(=O)C(=O)C(C)=c(c12)cccc2,CC1=c2ccccc2=C(C)C(=O)C1=O,medium
2.242786994,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(N)c(c12)cc3c(c2N)cccc3,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=C(N)c2cc3ccccc3c(N)c2\1,low
3.98,COC1=CC(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)=CC=C1,COc1cccc(N2c3ccccc3N(c3ccccc3)c3ccccc32)c1,high
3.364092597,N#Cc(c1)ccc(c1c23)c(C#N)cc2C(=N\S(=O)(=O)C)\C(C#N)=CC\3=N/S(=O)(=O)C,CS(=O)(=O)/N=C1\C(C#N)=C/C(=N\S(C)(=O)=O)c2c1cc(C#N)c1ccc(C#N)cc21,medium
4.5,SC1=CC=CC=C1N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52,Sc1ccccc1N1c2ccccc2N(c2ccccc2)c2ccccc21,high
3.25,O=C(O)CC1=CC(O)=C(C=C1O)CC(O)=O,O=C(O)Cc1cc(O)c(CC(=O)O)cc1O,medium
2.635834186,C1=CC(=O)C(=O)c(c1c23)ccc2cccc3,O=C1C=Cc2c(ccc3ccccc23)C1=O,low
3.91,CC1=C(N(C2=CC=CC=C2N3C4=CC=CC=C4)C5=CC=CC=C5)C3=CC=C1,Cc1cccc2c1N(c1ccccc1)c1ccccc1N2c1ccccc1,high
2.94,O=C1C(=O)C2=C(C=CCN2)C2=CC=CN=C12,O=C1C(=O)c2ncccc2C2=C1NCC=C2,medium
1.0,O=C(C1=CC=C(S1)C(O[Li])=O)O[Li],[Li]OC(=O)c1ccc(C(=O)O[Li])s1,very low
2.262467655,Cc1cccc2ccc(c3c12)C(=O)c4c(C3=O)cccc4,Cc1cccc2ccc3c(c12)C(=O)c1ccccc1C3=O,low
2.0,CC(C(O[Li])=C1O[Li])=C(O[Li])C(O[Li])=C1SC,[Li]Oc1c(C)c(O[Li])c(O[Li])c(SC)c1O[Li],low
3.901996667,CS(=O)(=O)/N=C(\C=1C#N)C(=N/S(=O)(=O)C)\C(C#N)=c(c2)c1cc(c23)cccc3C#N,CS(=O)(=O)/N=C1/C(C#N)=c2cc3c(C#N)cccc3cc2=C(C#N)/C1=N\S(C)(=O)=O,high
2.934489097,c1cccc(c2=O)c1c(=O)c(c23)c(=O)c4c(c3=O)cccc4,O=c1c2c(=O)c3ccccc3c(=O)c=2c(=O)c2ccccc12,medium
2.156135012,Nc1c(N)ccc2/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c3c12)ccc(c3)N,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\c2ccc(N)cc2-c2c\1ccc(N)c2N,low
2.346757688,O=C1C=CC(=O)c(c12)cc3c(c2)cc4c(c3)cccc4,O=C1C=CC(=O)c2cc3cc4ccccc4cc3cc21,low
3.172796455,COc1c(OC)c(OC)cc(c12)cc=3c(c2)=CC(=N\S(=O)(=O)C)\C(C3)=N\S(=O)(=O)C,COc1cc2cc3c(cc2c(OC)c1OC)=CC(=N/S(C)(=O)=O)/C(=N/S(C)(=O)=O)C=3,medium
3.1826,CC1=C(CN)C2=NC(=O)C(=O)N=C2OC(=O)S1,Cc1sc(=O)oc2nc(=O)c(=O)nc-2c1CN,medium
2.153656886,COc1cccc(c12)C(=O)C=C(C2=O)OC,COC1=CC(=O)c2cccc(OC)c2C1=O,low
2.7,CCN(C(SSC(N(CC)CC)=S)=S)CC,CCN(CC)C(=S)SSC(=S)N(CC)CC,low
1.7,OC1=C(O[Li])C(O[Li])=C(O)C1=O,[Li]OC1=C(O)C(=O)C(O)=C1O[Li],very low
2.54,O=C1C=CC(C2=C1)=CC3=CC=CC=C3C2=O,O=C1C=CC2=Cc3ccccc3C(=O)C2=C1,low
2.342674602,COc1cc(OC)cc(c12)/C(=N\S(=O)(=O)C)c3c(C\2=N\S(=O)(=O)C)cccc3,COc1cc(OC)c2c(c1)/C(=N\S(C)(=O)=O)c1ccccc1/C2=N/S(C)(=O)=O,low
2.298674056,Cc(c1)ccc2C(=O)C(=O)c(c3c12)ccc(C)c3,Cc1ccc2c(c1)-c1cc(C)ccc1C(=O)C2=O,low
3.5,C1(N2C3=C(OC4=C2C=CC=C4)C=CC=C3)=CC=CC=C1,c1ccc(N2c3ccccc3Oc3ccccc32)cc1,medium
3.385186874,CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c(C#N)c2C#N)c1c(c23)cc(C#N)cc3C#N,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=Cc2c\1c(C#N)c(C#N)c1c(C#N)cc(C#N)cc21,medium
2.6,O=C(C1=CC(F)=C2C(N(CCCCCC)C(C3=C2C1=C4C(F)=C3)=O)=O)N(CCCCCC)C4=O,CCCCCCN1C(=O)c2cc(F)c3c4c(cc(F)c(c24)C1=O)C(=O)N(CCCCCC)C3=O,low
3.8002478,N#Cc1c(C#N)c(C#N)cc(c12)c3c(c(C#N)c2C#N)C(C#N)=CC(=N/S(=O)(=O)C)\C\3=N/S(=O)(=O)C,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=C(C#N)c2c(C#N)c(C#N)c3c(C#N)c(C#N)c(C#N)cc3c2\1,high
3.97,CC1=CC=CC=C1N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52,Cc1ccccc1N1c2ccccc2N(c2ccccc2)c2ccccc21,high
3.34,O=C(C=C(C=CC=C1)C1=C2)C2=O,O=C1C=c2ccccc2=CC1=O,medium
2.218590618,Nc1c(N)c(N)cc2/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c3c12)cccc3N,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\c2cccc(N)c2-c2c\1cc(N)c(N)c2N,low
2.3,SC1=C(C=CC=C1)S,Sc1ccccc1S,low
2.9994,CC(=O)C1=NC(O)=NNC2=NC(=O)C(=O)N=C12,CC(=O)c1nc(O)n[nH]c2nc(=O)c(=O)nc1-2,medium
2.81552521,O=c1ccc(=O)c(c1c23)c(Cl)cc3cc(Cl)c4c2c(=O)ccc4=O,O=c1ccc(=O)c2c1c(Cl)cc1cc(Cl)c3c(=O)ccc(=O)c3c12,medium
2.833426758,CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)cc(Cl)c(Cl)c3Cl,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=Cc2cc3cc(Cl)c(Cl)c(Cl)c3cc2\1,medium
2.9412,CC1=CN=C2N=C3N=NSN=C3S(=O)(=O)C2=N1,Cc1cnc2c(n1)S(=O)(=O)C1=NSN=NC1=N2,medium
2.2,O=N(C1=CC(N(=O)=O)=CC(NC2=CC=C(C=C2)C3=CC(C4=CC=C(C=C4)NC5=CC(N(=O)=O)=CC(N(=O)=O)=C5)=CC(C6=CC=C(C=C6)NC7=CC(N(=O)=O)=CC(N(=O)=O)=C7)=C3)=C1)=O,O=[N+]([O-])c1cc(Nc2ccc(-c3cc(-c4ccc(Nc5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)cc4)cc(-c4ccc(Nc5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)cc4)c3)cc2)cc([N+](=O)[O-])c1,low
2.53660183,c12c3c4c(=O)c(=O)c1c(N)cc(N)c2c(=O)c(=O)c3c(N)cc4N,Nc1cc(N)c2c3c1c(=O)c(=O)c1c(N)cc(N)c(c1-3)c(=O)c2=O,low
3.2,COC(C(/C1=N\O[Li])=N/O[Li])(OC)C(/C(C1(OC)OC)=N\O[Li])=N/O[Li],[Li]O/N=C1C(=N/O[Li])\C(OC)(OC)C(=N/O[Li])/C(=N\O[Li])C\1(OC)OC,medium
2.702499939,c1cc(Cl)cc(c12)C=CC(=O)C2=O,O=C1C=Cc2cc(Cl)ccc2C1=O,medium
3.031133906,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)c3c(cc2Cl)c(Cl)cc(Cl)c3,CS(=O)(=O)/N=C1\C(Cl)=Cc2c(c(Cl)cc3c(Cl)cc(Cl)cc23)\C1=N\S(C)(=O)=O,medium
2.831358692,COc(c1)cc(OC)c(c12)ccc3c2C=CC(=N/S(=O)(=O)C)\C\3=N/S(=O)(=O)C,COc1cc(OC)c2ccc3c(c2c1)C=CC(=N\S(C)(=O)=O)/C3=N\S(C)(=O)=O,medium
3.268961542,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2C#N)c1c(C#N)c(c23)cc(C#N)cc3C#N,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=Cc2c\1c(C#N)c1cc(C#N)cc(C#N)c1c2C#N,medium
0.6,CC1=C(CCCCCC)C(CCCCCC)=C(S1)C,CCCCCCc1c(C)sc(C)c1CCCCCC,very low
1.775501149,Cc1c(C)c(C)c(C)c(c12)C(=O)c3c(C2=O)c(C)c(C)c(C)c3C,Cc1c(C)c(C)c2c(c1C)C(=O)c1c(C)c(C)c(C)c(C)c1C2=O,very low
2.558249043,O=C1C(=O)C=C(Cl)c(c12)cc3c(c2)cccc3,O=C1C=C(Cl)c2cc3ccccc3cc2C1=O,low
2.7,O=C(O1)C2=CC=C3C4=CC=C5C(OC(C6=C5C4=C(C=C6)C7=C3C2=C(C=C7)C1=O)=O)=O,O=C1OC(=O)c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)OC5=O,low
2.35,CN1C(Cl)=NC2=C1C(N(C(N2C)=O)C)=O,Cn1c(=O)c2c(nc(Cl)n2C)n(C)c1=O,low
2.305656213,CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c12)c(N)c(N)c3c2ccc(c3)N,CS(=O)(=O)/N=C1\C(N)=C/C(=N\S(C)(=O)=O)c2c(N)c(N)c3cc(N)ccc3c21,low
3.6,CC(OC1CC(C)(C)N([O])C(C)(C)C1)CC,CCC(C)OC1CC(C)(C)N([O])C(C)(C)C1,high
2.577813751,CS(=O)(=O)\N=C\1C=CC(=N/S(=O)(=O)C)\c(c12)c(N)cc3c2cc(N)cc3,CS(=O)(=O)/N=C1\C=C/C(=N\S(C)(=O)=O)c2c1c(N)cc1ccc(N)cc21,low
3.608744852,N#Cc1c(C#N)c(C#N)cc(c12)c(C#N)c3c(c2C#N)/C(=N/S(=O)(=O)C)C(\C(C#N)=C3)=N\S(=O)(=O)C,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C(C#N)=Cc2c\1c(C#N)c1c(C#N)c(C#N)c(C#N)cc1c2C#N,high
2.132559055,Cc1c(C)c(C)cc(c12)/C(=N\S(=O)(=O)C)c3c(c(C)c(C)cc3)C\2=N\S(=O)(=O)C,Cc1cc2c(c(C)c1C)/C(=N\S(C)(=O)=O)c1c(ccc(C)c1C)/C2=N/S(C)(=O)=O,low
2.3,OC1=C2C=CC=CC2=C(C3=C4N=C5C=CC6=C(O)C(C=CC=C7)=C7C(O)=C6C5=NC4=CC=C13)O,Oc1c2ccccc2c(O)c2c1ccc1nc3c(ccc4c(O)c5ccccc5c(O)c43)nc12,low
2.22582885,CS(=O)(=O)\N=C(C=C1N)\C(=N/S(=O)(=O)C)\c(c12)cc3c(c2N)cc(N)c(c3)N,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=C(N)c2c\1cc1cc(N)c(N)cc1c2N,low
2.5,CC[N+]1=CC=C(C2=CC=[N+](C=C2)CC)C=C1,CC[n+]1ccc(-c2cc[n+](CC)cc2)cc1,low
3.0642,CC1=NSC2=C(O1)C(=O)C1=C2C(=O)C(=O)C1=O,Cc1nsc2c3c(=O)c(=O)c(=O)c3c(=O)c=2o1,medium
2.466758586,CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc(c12)cccc2,CS(=O)(=O)/N=C1\C(N)=Cc2ccccc2\C1=N/S(C)(=O)=O,low
0.85,OC(C1=CC=C(C=C1)/C=N/CC/N=C/C2=CC=C(C(O)=O)C=C2)=O,O=C(O)c1ccc(/C=N/CC/N=C/c2ccc(C(=O)O)cc2)cc1,very low
2.59,O=C1C(=O)C2=CC=CC3=C2C2=C(C=CC=C12)C(=O)C3=O,O=c1c(=O)c2cccc3c2-c2c1cccc2c(=O)c3=O,low
3.5,O=S(C(F)(F)F)(NC1=CC=C(C=C1)NS(C(F)(F)F)(=O)=O)=O,O=S(=O)(Nc1ccc(NS(=O)(=O)C(F)(F)F)cc1)C(F)(F)F,medium
2.20595502,O=C1C(N)=CC(N)=CC1=O,NC1=CC(=O)C(=O)C(N)=C1,low
3.619154044,O=c1ccc(=O)c(c1c23)c(Cl)c(Cl)c2c(Cl)c(=O)c(=O)c3Cl,O=c1c(Cl)c2c(Cl)c(Cl)c3c(=O)ccc(=O)c3c2c(Cl)c1=O,high
2.020900084,c1c(N)ccc(c12)C(N)=CC(=O)C2=O,NC1=CC(=O)C(=O)c2cc(N)ccc21,low
2.491200153,Nc1cccc(c1c23)c4c(C(=O)C=CC4=O)c2cccc3N,Nc1cccc2c3c(c4cccc(N)c4c12)C(=O)C=CC3=O,low
3.673888943,CS(=O)(=O)/N=C1\C(C#N)=C(C#N)/C(=N\S(=O)(=O)C)c(c(C#N)c2C#N)c1c(c23)cccc3C#N,CS(=O)(=O)/N=C1\C(C#N)=C(C#N)/C(=N\S(C)(=O)=O)c2c1c(C#N)c(C#N)c1c(C#N)cccc21,high
2.2,CC1=C2C(SCCS2)=C(C)S1,Cc1sc(C)c2c1SCCS2,low
4.1,C12=CC=CC=C1SC(C=CC=C3)=C3S2,c1ccc2c(c1)Sc1ccccc1S2,high
2.25,C1=CC=C(C2=NN=C(C3=CC=CC=C3)N=N2)C=C1,c1ccc(-c2nnc(-c3ccccc3)nn2)cc1,low
1.96856139,CS(=O)(=O)\N=C(C(N)=C1N)\C(=N/S(=O)(=O)C)\c(c2N)c1c(N)c(c23)cc(N)cc3N,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C(N)=C(N)c2c\1c(N)c1c(N)cc(N)cc1c2N,low
2.33,O=C1C=CC(C2=C1C=CC=C2)=O,O=C1C=CC(=O)c2ccccc21,low
2.8,[H]C1=C(/C(NC1=C)=C2C(O[Li])=C(C3=C([H])C([H])=C(C4=C(O[Li])C(C4=O)=C)N3)C/2=O)[H],[Li]OC1=C(c2ccc(C3=C(O[Li])/C(=c4/ccc(=C)[nH]4)C3=O)[nH]2)C(=O)C1=C,medium
1.8,C1=CC=C(/N=N/C2=CC=CC=C2)C=C1,c1ccc(/N=N/c2ccccc2)cc1,very low
2.22,C1(SSSSC2=CC=CC=C2)=CC=CC=C1,c1ccc(SSSSc2ccccc2)cc1,low
3.108049937,c1cccc(c2=O)c1c(=O)c(c23)c(=O)c4c(c3=O)cc(Cl)c(Cl)c4,O=c1c2c(=O)c3cc(Cl)c(Cl)cc3c(=O)c=2c(=O)c2ccccc12,medium
2.420511466,Cc1cc(C)cc(c12)C(=O)C(=O)C(C)=C2,CC1=Cc2c(C)cc(C)cc2C(=O)C1=O,low
2.326259885,NC1C(=O)C(=O)C(N)=c(c=12)c(N)c3c(c2N)cccc3,NC1=c2c(N)c3ccccc3c(N)c2=C(N)C(=O)C1=O,low
2.3,O=C1N(C(O)=C2C=CC3=C4C2=C1C=CC4=C(O)N(C3=O)C(O)=O)C(O)=O,O=C(O)n1c(O)c2ccc3c(=O)n(C(=O)O)c(O)c4ccc(c1=O)c2c43,low
2.43,CC1=C(C)C=C2N=C3C(=O)NC(=O)NC3=NC2=C1,Cc1cc2nc3[nH]c(=O)[nH]c(=O)c3nc2cc1C,low
2.4,O=C1C=C(C(C2=CC=CC=C12)=O)O,O=C1C=C(O)C(=O)c2ccccc21,low
2.540816331,NC1=CC(=O)C=CC1=O,NC1=CC(=O)C=CC1=O,low
1.0,[Li]OC(C1C(C(C(C(C1C(O[Li])O[Li])C(O[Li])O[Li])C(O[Li])O[Li])C(O[Li])O[Li])C(O[Li])O[Li])O[Li],[Li]OC(O[Li])C1C(C(O[Li])O[Li])C(C(O[Li])O[Li])C(C(O[Li])O[Li])C(C(O[Li])O[Li])C1C(O[Li])O[Li],very low
0.85,O=C(C(C=C/1)C=CC1=C\N/C=C/N/C=C2C=CC(C(O)=O)C=C\2)O,O=C(O)C1C=CC(=CN/C=C/NC=C2C=CC(C(=O)O)C=C2)C=C1,very low
3.96,CC1=CC(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)=CC=C1,Cc1cccc(N2c3ccccc3N(c3ccccc3)c3ccccc32)c1,high
1.36,OC(C1=CC=C(C=C1)/N=N/C2=CC=CC=C2)=O,O=C(O)c1ccc(/N=N/c2ccccc2)cc1,very low
1.0,O=C(C1=CC=C(C=C1)/C2=C3C=C/C(N\3)=C(C4=N/C(C=C4)=C(C5=CC=C(/C(C6=CC=C(C=C6)C(O)=O)=C7C=CC2=N/7)N5)/C8=CC=C(C=C8)C(O)=O)\C9=CC=C(C=C9)C(O)=O)O,O=C(O)c1ccc(-c2c3nc(c(-c4ccc(C(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(C(=O)O)cc4)c4nc(c(-c5ccc(C(=O)O)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,very low
2.370800305,COC1=C(OC)C(=N/S(=O)(=O)C)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)cc(OC)cc3OC,COC1=C(OC)c2cc3cc(OC)cc(OC)c3cc2C(=N/S(C)(=O)=O)/C1=N/S(C)(=O)=O,low
2.732576156,Cc1ccc(C)c(c12)c(=O)c(=O)c3c2c4c(c(=O)c3=O)c(C)ccc4C,Cc1ccc(C)c2c3c4c(C)ccc(C)c4c(=O)c(=O)c=3c(=O)c(=O)c12,medium
2.841492217,CS(=O)(=O)\N=C\1C(F)=CC(=N/S(=O)(=O)C)\c2cc(F)c(c3c12)cc(F)c(F)c3,CS(=O)(=O)/N=C1\C(F)=C/C(=N\S(C)(=O)=O)c2cc(F)c3cc(F)c(F)cc3c21,medium
2.7,CN1C(O)=C2C=CC3=C4C(C#N)=CC5=C(O)N(C)C(O)=C(C=C6)C5=C4C6=C7C3=C2C(C=C7C#N)=C1O,CN1C(O)=c2ccc3c4c(C#N)cc5c6c(ccc(c7c(C#N)cc(c2c37)=C1O)c64)=C(O)N(C)C=5O,low
2.13,O=C(O[Li])CN(C(O[Li])=C(C=C1)C2=C3C1=C4C=C5)C(O[Li])=C2C=CC3=C(C=CC6=C(O[Li])N7CC(O[Li])=O)C4=C6C5=C7O[Li],[Li]OC(=O)CN1C(O[Li])=c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)=C1O[Li])c64)=C(O[Li])N(CC(=O)O[Li])C=5O[Li],low
2.5,CC1=CC=C(SC)C2=C(O[Li])C3C(O[Li])=CC=C(O[Li])C3C(O[Li])=C12,[Li]OC1=CC=C(O[Li])C2C(O[Li])=c3c(SC)ccc(C)c3=C(O[Li])C12,low
2.11,O=C(C1=CC=C2C(C(O[Li])=C(C3=C2C=CC(C(O[Li])=O)=C3)O[Li])=C1)O[Li],[Li]OC(=O)c1ccc2c(c1)c(O[Li])c(O[Li])c1cc(C(=O)O[Li])ccc12,low
3.8,CC1=CC=C(C=C1)N(C2=CC=C(C)C=C2)C3=CC=C(C)C=C3,Cc1ccc(N(c2ccc(C)cc2)c2ccc(C)cc2)cc1,high
2.0,CN(C(SSC(N(C)C)=S)=S)C,CN(C)C(=S)SSC(=S)N(C)C,low
1.15,O=C(C1=CC=C(C=N1)C(O[Li])=O)O[Li],[Li]OC(=O)c1ccc(C(=O)O[Li])nc1,very low
3.458189618,CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=12)c(F)c3c(c2F)cc(F)cc3,CS(=O)(=O)/N=C1/C=c2c(F)c3ccc(F)cc3c(F)c2=C(F)/C1=N\S(C)(=O)=O,medium
3.3,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,medium
3.1073,CC1=NC(=O)C(=O)C(=CC=NC(=O)C1=O)C#N,Cc1nc(=O)c(=O)c(C#N)ccnc(=O)c1=O,medium
2.127412035,O=C1C(N)=CC(=O)c(c12)cccc2N,NC1=CC(=O)c2cccc(N)c2C1=O,low
1.2,OC1=C(C(C(Cl)=C(C1=O)Cl)=O)C#N,N#CC1=C(O)C(=O)C(Cl)=C(Cl)C1=O,very low
2.4,FC(C=C1S[Li])=C(C=C1F)S[Li],[Li]Sc1cc(F)c(S[Li])cc1F,low
